tweet_id,favorites,retweets,user_followers,user_favourites,date_time
798705661114773508,0,6182,9358964,147581,2016-11-16 01:54:03+00:00
798701998996647937,0,7204,9358964,147581,2016-11-16 01:39:30+00:00
798697898615730177,0,6071,9358964,147581,2016-11-16 01:23:12+00:00
798694562394996736,0,4626,9358964,147581,2016-11-16 01:09:57+00:00
798686750113755136,0,2172,9358964,147581,2016-11-16 00:38:54+00:00
798682547630837760,0,4416,9358964,147581,2016-11-16 00:22:12+00:00
798673117451325440,0,5202,9358964,147581,2016-11-15 23:44:44+00:00
798665375516884993,0,3666,9358964,147581,2016-11-15 23:13:58+00:00
798644042770751489,0,1736,9358964,147581,2016-11-15 21:49:12+00:00
798628517273620480,0,1856,9358964,147581,2016-11-15 20:47:30+00:00
798585098161549313,0,5250,9358965,147581,2016-11-15 17:54:59+00:00
798576900688019456,0,5454,9358965,147581,2016-11-15 17:22:24+00:00
798340744599797760,0,3130,9358965,147581,2016-11-15 01:44:00+00:00
798209839306514432,9893,2418,9358965,147581,2016-11-14 17:03:50+00:00
797971864723324932,10917,2881,9358965,147581,2016-11-14 01:18:12+00:00
797545162159308800,13831,4602,9358965,147581,2016-11-12 21:02:38+00:00
797236660651966464,18863,6128,9358965,147581,2016-11-12 00:36:46+00:00
797165961484890113,212,24,9358965,147581,2016-11-11 19:55:50+00:00
796904159865868288,0,8323,9358965,147581,2016-11-11 02:35:32+00:00
796865951799083009,7284,1825,9358965,147581,2016-11-11 00:03:42+00:00
796759840936919040,11169,2819,9358965,147581,2016-11-10 17:02:03+00:00
796563435802726400,0,6702,9358964,147581,2016-11-10 04:01:37+00:00
796484825502875648,7164,1644,9358964,147581,2016-11-09 22:49:15+00:00
796387464403357696,10421,3875,9358964,147581,2016-11-09 16:22:22+00:00
796177847564038144,0,13317,9358964,147581,2016-11-09 02:29:25+00:00
796149749086875649,30401,13317,9358964,147581,2016-11-09 00:37:46+00:00
796125600683540480,4723,1680,9358964,147581,2016-11-08 23:01:49+00:00
796116448414461957,8612,2243,9358964,147581,2016-11-08 22:25:27+00:00
796080075804475393,7994,2158,9358964,147581,2016-11-08 20:00:55+00:00
796031486298386433,10234,3489,9358964,147581,2016-11-08 16:47:50+00:00
795464331001561088,46606,21867,9358964,147581,2016-11-07 03:14:10+00:00
795400264262053889,9469,2672,9358964,147581,2016-11-06 22:59:35+00:00
795076730285391872,15296,5078,9358964,147581,2016-11-06 01:33:58+00:00
794983741416415232,0,3144,9358964,147581,2016-11-05 19:24:28+00:00
794926597468000259,9645,2152,9358964,147581,2016-11-05 15:37:24+00:00
794355576146903043,0,9625,9358964,147581,2016-11-04 01:48:22+00:00
794332329137291264,9103,2530,9358964,147581,2016-11-04 00:15:59+00:00
794205286408003585,8746,3102,9358964,147581,2016-11-03 15:51:10+00:00
793962221541933056,15857,4557,9358964,147581,2016-11-02 23:45:19+00:00
793845145112371200,8739,1739,9358964,147581,2016-11-02 16:00:06+00:00
793614319594401792,0,2917,9358964,147581,2016-11-02 00:42:53+00:00
793601777308463104,7555,1510,9358964,147581,2016-11-01 23:53:02+00:00
793500921481273345,10085,2222,9358964,147581,2016-11-01 17:12:16+00:00
793286476301799424,23283,8563,9358964,147581,2016-11-01 03:00:09+00:00
793271401113350145,8230,2236,9358963,147581,2016-11-01 02:00:14+00:00
793256262322548741,18869,7768,9358963,147581,2016-11-01 01:00:05+00:00
793241302385262592,9951,3062,9358964,147581,2016-11-01 00:00:38+00:00
793226087023144960,9253,2704,9358964,147581,2016-10-31 23:00:11+00:00
793210959003287553,8446,2599,9358964,147581,2016-10-31 22:00:04+00:00
793195938047070209,14394,5254,9358964,147581,2016-10-31 21:00:23+00:00
793180763617361921,6539,1857,9358964,147581,2016-10-31 20:00:05+00:00
793165685325201412,8873,2618,9358964,147581,2016-10-31 19:00:10+00:00
793150605191548928,5830,1591,9358964,147581,2016-10-31 18:00:14+00:00
793135492858580992,6054,2347,9358964,147581,2016-10-31 17:00:11+00:00
793120401413079041,11981,3665,9358964,147581,2016-10-31 16:00:13+00:00
792913359805018113,13541,3697,9358964,147581,2016-10-31 02:17:31+00:00
792883833364439040,10677,3990,9358963,147581,2016-10-31 00:20:11+00:00
792773781206999040,6980,1567,9358963,147581,2016-10-30 17:02:53+00:00
792394556390137856,12673,4000,9358963,147581,2016-10-29 15:55:58+00:00
792050063153438720,6758,1663,9358963,147581,2016-10-28 17:07:05+00:00
791821351946420224,0,19615,9358963,147581,2016-10-28 01:58:16+00:00
791784077045166082,0,8847,9358963,147581,2016-10-27 23:30:09+00:00
791780927877898241,0,3544,9358963,147581,2016-10-27 23:17:38+00:00
791774931465953280,42610,20675,9358963,147581,2016-10-27 22:53:48+00:00
791672322847637504,11114,2917,9358963,147581,2016-10-27 16:06:04+00:00
791406955684368384,12454,3841,9358963,147581,2016-10-26 22:31:36+00:00
791312159183634433,8296,2356,9358963,147581,2016-10-26 16:14:55+00:00
791026214425268224,0,3789,9358963,147581,2016-10-25 21:18:40+00:00
790987426131050500,9277,1981,9358963,147581,2016-10-25 18:44:32+00:00
790946055508652032,15822,4371,9358963,147581,2016-10-25 16:00:09+00:00
790723298204217344,0,2137,9358963,147581,2016-10-25 01:14:59+00:00
790698755171364864,7778,1796,9358962,147581,2016-10-24 23:37:28+00:00
790581949425475584,19482,6617,9358962,147581,2016-10-24 15:53:19+00:00
790337589677002753,7404,1763,9358962,147581,2016-10-23 23:42:19+00:00
790277117346975746,11858,2944,9358962,147581,2016-10-23 19:42:02+00:00
790227638568808452,0,3293,9358962,147581,2016-10-23 16:25:25+00:00
789986466051088384,8778,2137,9358962,147581,2016-10-23 00:27:05+00:00
789960241177853952,0,3807,9358962,147581,2016-10-22 22:42:52+00:00
789903600034189313,9755,3871,9358962,147581,2016-10-22 18:57:48+00:00
789628658055020548,7058,1637,9358962,147581,2016-10-22 00:45:17+00:00
789599242079838210,6352,1786,9359378,147581,2016-10-21 22:48:24+00:00
789530877013393408,11051,3144,9358962,147581,2016-10-21 18:16:44+00:00
789314372632018944,8176,2130,9358962,147581,2016-10-21 03:56:25+00:00
789280767834746880,0,4572,9358962,147581,2016-10-21 01:42:53+00:00
789268448748703744,8625,2434,9358962,147581,2016-10-21 00:53:56+00:00
789137962068021249,9201,2598,9358962,147581,2016-10-20 16:15:26+00:00
788908386943430656,25989,11668,9358962,147581,2016-10-20 01:03:11+00:00
788765914992902144,25826,9625,9358962,147581,2016-10-19 15:37:03+00:00
788552643979468800,0,6630,9358962,147581,2016-10-19 01:29:35+00:00
788412144018661376,14664,4906,9359431,147585,2016-10-18 16:11:17+00:00
788178268662984705,6872,1966,9358962,147581,2016-10-18 00:41:57+00:00
788150585577050112,5778,1196,9358962,147581,2016-10-17 22:51:57+00:00
788070120937619456,0,3200,9358962,147581,2016-10-17 17:32:13+00:00
788039637453406209,5771,1218,9358962,147581,2016-10-17 15:31:05+00:00
787810552592695296,8124,2831,9358962,147581,2016-10-17 00:20:47+00:00
787717603741622272,9685,2576,9358962,147581,2016-10-16 18:11:26+00:00
787397959788929025,10297,2653,9358962,147581,2016-10-15 21:01:17+00:00
787322443945877504,7369,1621,9358962,147581,2016-10-15 16:01:13+00:00
787111942498508800,0,6275,9358962,147581,2016-10-15 02:04:45+00:00
786963064373534720,25198,7404,9358962,147581,2016-10-14 16:13:10+00:00
786729988674449408,0,2267,9358962,147581,2016-10-14 00:47:00+00:00
786709082849828864,17318,5705,9358962,147581,2016-10-13 23:23:56+00:00
786664955043049472,10019,2358,9358962,147581,2016-10-13 20:28:35+00:00
786595970293370880,8953,2901,9358962,147581,2016-10-13 15:54:28+00:00
786363235746385920,10252,3204,9358962,147581,2016-10-13 00:29:39+00:00
786286427768250368,7544,2634,9358962,147581,2016-10-12 19:24:27+00:00
786233965241827333,14360,4352,9358962,147581,2016-10-12 15:55:59+00:00
786051337297522688,1350,145,9358962,147581,2016-10-12 03:50:17+00:00
786036967502913536,0,6479,9358962,147581,2016-10-12 02:53:11+00:00
785927819176054784,10768,2973,9358962,147581,2016-10-11 19:39:28+00:00
785872687017132033,6319,1667,9358962,147581,2016-10-11 16:00:24+00:00
785639753186217984,7429,2098,9358962,147581,2016-10-11 00:34:48+00:00
785533386513321988,8555,1831,9358962,147581,2016-10-10 17:32:08+00:00
785515384317313025,5771,1155,9358962,147581,2016-10-10 16:20:36+00:00
785264754247995392,6888,1511,9358962,147581,2016-10-09 23:44:41+00:00
785170936622350336,11326,4474,9358962,147581,2016-10-09 17:31:53+00:00
784826020293709826,9548,2999,9358962,147581,2016-10-08 18:41:19+00:00
784517518371221505,8467,2355,9358962,147581,2016-10-07 22:15:26+00:00
784431430411685888,5429,1181,9358962,147581,2016-10-07 16:33:21+00:00
784183165795655680,18886,7431,9358962,147581,2016-10-07 00:06:50+00:00
784057939640352768,28000,10312,9358962,147581,2016-10-06 15:49:14+00:00
783839966405230592,28294,9997,9358962,147581,2016-10-06 01:23:05+00:00
783821107061198850,6953,1819,9358962,147581,2016-10-06 00:08:09+00:00
783695101801398276,9833,2980,9358962,147581,2016-10-05 15:47:27+00:00
783466772167098368,7941,2071,9358962,147581,2016-10-05 00:40:09+00:00
783391753726550016,15949,5070,9358962,147581,2016-10-04 19:42:03+00:00
783347506784731136,0,5128,9358962,147581,2016-10-04 16:46:14+00:00
783334639985389568,27383,10832,9358962,147581,2016-10-04 15:55:06+00:00
783085703974514689,7707,2016,9358962,147581,2016-10-03 23:25:55+00:00
782969140009107456,22735,6863,9358962,147581,2016-10-03 15:42:44+00:00
782747134529531904,7051,1314,9358962,147581,2016-10-03 01:00:34+00:00
782722598790725632,16227,4990,9358962,147581,2016-10-02 23:23:04+00:00
782598640137187329,7360,1763,9358962,147581,2016-10-02 15:10:30+00:00
782305867769217024,15659,5107,9358962,147581,2016-10-01 19:47:08+00:00
782021823840026624,0,5707,9358962,147581,2016-10-01 00:58:26+00:00
781955203444699136,10533,3125,9358962,147581,2016-09-30 20:33:43+00:00
781661882474196992,9842,2508,9358962,147581,2016-09-30 01:08:10+00:00
781655249211752448,3762,1047,9358962,147581,2016-09-30 00:41:48+00:00
781524693396357120,19519,5125,9358962,147581,2016-09-29 16:03:01+00:00
781308096455073793,6715,2374,9358962,147581,2016-09-29 01:42:20+00:00
781251288990355457,7891,1919,9358962,147581,2016-09-28 21:56:36+00:00
781163403222056960,9239,2572,9358962,147581,2016-09-28 16:07:23+00:00
780931614150983680,20428,6702,9358962,147581,2016-09-28 00:46:20+00:00
780858289093574656,6775,1855,9358962,147581,2016-09-27 19:54:58+00:00
780800785462489090,5174,1196,9358962,147581,2016-09-27 16:06:28+00:00
780601303617732608,11393,3114,9358962,147581,2016-09-27 02:53:48+00:00
780543529827336192,5934,1623,9358962,147581,2016-09-26 23:04:13+00:00
780496263422808064,0,3408,9358962,147581,2016-09-26 19:56:24+00:00
780476555013349377,0,103,9358962,147581,2016-09-26 18:38:05+00:00
780459368902959104,4981,999,9358962,147581,2016-09-26 17:29:48+00:00
780192070812196864,8183,2075,9358962,147581,2016-09-25 23:47:39+00:00
780092040432480260,0,2120,9358962,147581,2016-09-25 17:10:10+00:00
780074436359819264,11383,4554,9359378,147581,2016-09-25 16:00:13+00:00
779834332596887552,17698,6479,9358962,147581,2016-09-25 00:06:08+00:00
779377524342161408,8229,2872,9358962,147581,2016-09-23 17:50:56+00:00
779124354206535695,0,16934,9358962,147581,2016-09-23 01:04:56+00:00
779056095788752897,13839,4191,9358962,147581,2016-09-22 20:33:42+00:00
778990705243029504,18690,6626,9358962,147581,2016-09-22 16:13:51+00:00
778774459159379968,0,9107,9358962,147581,2016-09-22 01:54:34+00:00
778764940568104960,819,337,9358962,147581,2016-09-22 01:16:45+00:00
778748913645780993,6442,1203,9358962,147581,2016-09-22 00:13:04+00:00
778650543019483137,5405,1384,9358962,147581,2016-09-21 17:42:10+00:00
778624900596654080,4328,940,9358962,147581,2016-09-21 16:00:17+00:00
778408200802557953,12829,3992,9358962,147581,2016-09-21 01:39:11+00:00
778396591732486144,0,11284,9358962,147581,2016-09-21 00:53:04+00:00
778383385161035776,5487,1018,9358962,147581,2016-09-21 00:00:35+00:00
778286810187399168,9711,3050,9358962,147581,2016-09-20 17:36:50+00:00
778039087836069888,7957,2453,9358962,147581,2016-09-20 01:12:28+00:00
778027034220126208,6175,1490,9358962,147581,2016-09-20 00:24:34+00:00
777953400541634568,0,3252,9358962,147581,2016-09-19 19:31:59+00:00
777885040357281792,5982,1511,9358962,147581,2016-09-19 15:00:20+00:00
777684233540206592,10578,2716,9358962,147581,2016-09-19 01:42:24+00:00
777641927919427584,0,3904,9358962,147581,2016-09-18 22:54:18+00:00
777621514455814149,8193,2329,9358962,147581,2016-09-18 21:33:11+00:00
777189768882946048,13267,3972,9358962,147581,2016-09-17 16:57:35+00:00
776819012571455488,0,12528,9358962,147581,2016-09-16 16:24:19+00:00
776813020089548800,4595,1110,9358962,147581,2016-09-16 16:00:31+00:00
776477788987613185,8216,2545,9358962,147581,2016-09-15 17:48:25+00:00
776249906839351296,0,8412,9358962,147581,2016-09-15 02:42:54+00:00
776218204058357768,28001,14638,9358962,147581,2016-09-15 00:36:55+00:00
776201521193218049,8998,2328,9358962,147581,2016-09-14 23:30:38+00:00
776113305656188928,11073,4009,9358962,147581,2016-09-14 17:40:06+00:00
776088319444877312,1710,141,9358962,147581,2016-09-14 16:00:49+00:00
775898661951791106,0,15454,9358962,147581,2016-09-14 03:27:11+00:00
775842724423557120,11002,2452,9358962,147581,2016-09-13 23:44:54+00:00
775733305207554048,13028,3689,9358962,147581,2016-09-13 16:30:07+00:00
775729183532220416,12236,4260,9358962,147581,2016-09-13 16:13:44+00:00
775364825476165632,6918,2707,9358962,147581,2016-09-12 16:05:54+00:00
775350846108426240,9544,3612,9358962,147581,2016-09-12 15:10:21+00:00
775085132600442880,14581,4351,9358962,147581,2016-09-11 21:34:30+00:00
774757898236878852,8108,1650,9358962,147581,2016-09-10 23:54:11+00:00
774639387460112384,6344,1609,9358962,147581,2016-09-10 16:03:16+00:00
774314403806253056,20467,5056,9358962,147581,2016-09-09 18:31:54+00:00
773985732834758656,10122,3573,9358962,147581,2016-09-08 20:45:53+00:00
773922284943896577,6042,1615,9358962,147581,2016-09-08 16:33:46+00:00
773704687002451968,6222,1494,9358962,147581,2016-09-08 02:09:06+00:00
773670353721753600,5042,1220,9358962,147581,2016-09-07 23:52:41+00:00
773547596996571136,20761,5669,9358962,147581,2016-09-07 15:44:53+00:00
773336787167145985,0,4652,9358962,147581,2016-09-07 01:47:12+00:00
773308824254029826,21907,6924,9358962,147581,2016-09-06 23:56:05+00:00
773247561583001600,8856,2990,9358962,147581,2016-09-06 19:52:39+00:00
773191612633579521,9352,3790,9358962,147581,2016-09-06 16:10:20+00:00
772877495989305348,8023,3568,9358962,147581,2016-09-05 19:22:09+00:00
772826264096874500,7551,2199,9358962,147581,2016-09-05 15:58:34+00:00
772615324260794368,0,3101,9358962,147581,2016-09-05 02:00:22+00:00
772581559778025472,6085,1578,9358962,147581,2016-09-04 23:46:12+00:00
772193107915964416,5660,1285,9358962,147581,2016-09-03 22:02:38+00:00
772152991789019136,3579,1048,9358962,147581,2016-09-03 19:23:13+00:00
772117678702071809,3535,685,9358962,147581,2016-09-03 17:02:54+00:00
772114945936949249,2574,440,9358962,147581,2016-09-03 16:52:02+00:00
772102971039580160,3761,861,9358962,147581,2016-09-03 16:04:27+00:00
771908950375665664,6160,1747,9358962,147581,2016-09-03 03:13:29+00:00
771770456517009408,11245,3130,9358962,147581,2016-09-02 18:03:10+00:00
771500966810099713,7746,2413,9358962,147581,2016-09-02 00:12:18+00:00
771380798096281600,9882,4652,9358962,147581,2016-09-01 16:14:48+00:00
771171053431250945,0,6866,9358962,147581,2016-09-01 02:21:21+00:00
771136648247640064,8575,2699,9358962,147581,2016-09-01 00:04:38+00:00
771102124360998913,5846,1324,9358962,147581,2016-08-31 21:47:27+00:00
771014301343748096,6464,1533,9358962,147581,2016-08-31 15:58:28+00:00
770787852854652928,4604,1099,9358962,147581,2016-08-31 00:58:39+00:00
770772759874076672,4875,1319,9358962,147581,2016-08-30 23:58:40+00:00
770655142660169732,6902,1660,9358962,147581,2016-08-30 16:11:18+00:00
770414278348247044,5920,1919,9358962,147581,2016-08-30 00:14:12+00:00
770293558247038976,5836,1351,9358962,147581,2016-08-29 16:14:30+00:00
770093767776997377,0,2801,9358962,147581,2016-08-29 03:00:36+00:00
770069151037685760,7120,2115,9358962,147581,2016-08-29 01:22:47+00:00
769940425801170949,29198,8796,9358962,147581,2016-08-28 16:51:16+00:00
769695466921623552,6024,1556,9358962,147581,2016-08-28 00:37:54+00:00
769335591808995329,0,7103,9358962,147581,2016-08-27 00:47:53+00:00
769212283578875904,5067,1592,9358962,147581,2016-08-26 16:37:54+00:00
768970937022709760,13357,5972,9358962,147581,2016-08-26 00:38:52+00:00
768909767477751808,0,2427,9358962,147581,2016-08-25 20:35:48+00:00
768855141948723200,3919,819,9358962,147581,2016-08-25 16:58:45+00:00
768609597686943744,3844,1094,9358962,147581,2016-08-25 00:43:02+00:00
768596291618299904,4722,1183,9358962,147581,2016-08-24 23:50:10+00:00
768554158521745409,0,5364,9358962,147581,2016-08-24 21:02:45+00:00
768473857036525572,12738,3149,9358962,147581,2016-08-24 15:43:39+00:00
768193404517830656,10145,3252,9358962,147581,2016-08-23 21:09:14+00:00
767884188863397888,4452,1261,9358962,147581,2016-08-23 00:40:31+00:00
767754930266464257,14936,4937,9358962,147581,2016-08-22 16:06:54+00:00
767500508068192258,7024,2139,9358962,147581,2016-08-21 23:15:55+00:00
767191397493538821,11496,3455,9358962,147581,2016-08-21 02:47:37+00:00
767122157629476866,9517,2628,9358962,147581,2016-08-20 22:12:29+00:00
766793450729734144,4727,1249,9358962,147581,2016-08-20 00:26:19+00:00
766714921925144576,2458,345,9358962,147581,2016-08-19 19:14:16+00:00
766693177336135680,3782,727,9358962,147581,2016-08-19 17:47:52+00:00
766423258543644672,5613,1449,9358962,147581,2016-08-18 23:55:18+00:00
766313316352462849,6324,1726,9358962,147581,2016-08-18 16:38:26+00:00
766078092750233600,0,2410,9358962,147581,2016-08-18 01:03:45+00:00
766069199026450432,3926,770,9358962,147581,2016-08-18 00:28:24+00:00
766008592277377025,3524,456,9358962,147581,2016-08-17 20:27:34+00:00
765719909049503744,6784,1983,9358962,147581,2016-08-17 01:20:27+00:00
765669560888528897,4843,1127,9358962,147581,2016-08-16 22:00:23+00:00
765395769549590528,25039,3096,9358962,147581,2016-08-16 03:52:26+00:00
765371061932261376,6658,1995,9358962,147581,2016-08-16 02:14:15+00:00
765222098633691136,10892,3101,9358962,147581,2016-08-15 16:22:20+00:00
764857477905154048,6062,1641,9358962,147581,2016-08-14 16:13:27+00:00
764259802650378240,5621,1382,9358962,147581,2016-08-13 00:38:30+00:00
763956972077010945,730,49,9358962,147581,2016-08-12 04:35:10+00:00
763837565564780549,11718,3789,9358962,147581,2016-08-11 20:40:41+00:00
763183847194451968,5042,1351,9359378,147581,2016-08-10 01:23:03+00:00
763167063695355904,0,2739,9358962,147581,2016-08-10 00:16:21+00:00
763103485927849985,6904,2109,9358962,147581,2016-08-09 20:03:43+00:00
762699858130116608,11326,3293,9358962,147581,2016-08-08 17:19:51+00:00
762471784394268675,10483,5876,9358962,147581,2016-08-08 02:13:34+00:00
762464539388485633,9611,3807,9358962,147581,2016-08-08 01:44:46+00:00
762316489655476224,4491,1026,9358962,147581,2016-08-07 15:56:28+00:00
762035686371364864,29712,14227,9358962,147581,2016-08-06 21:20:40+00:00
761976711479193600,5027,1816,9358962,147581,2016-08-06 17:26:19+00:00
761750502866649088,0,3571,9358962,147581,2016-08-06 02:27:27+00:00
761745352076779520,4004,790,9358962,147581,2016-08-06 02:06:59+00:00
761672994376806400,46130,26611,9358962,147581,2016-08-05 21:19:27+00:00
761599872357261312,3872,1096,9358962,147581,2016-08-05 16:28:54+00:00
761371037149827077,0,16577,9358962,147581,2016-08-05 01:19:35+00:00
761334018830917632,4811,1332,9358962,147581,2016-08-04 22:52:29+00:00
761292947749015552,4173,998,9358962,147581,2016-08-04 20:09:17+00:00
761227390836215808,4980,1437,9358962,147581,2016-08-04 15:48:47+00:00
761004547850530816,10616,3200,9358962,147581,2016-08-04 01:03:17+00:00
760893934457552897,3563,885,9358962,147581,2016-08-03 17:43:45+00:00
760656994973933572,6159,1741,9358962,147581,2016-08-03 02:02:14+00:00
760641137271070720,4658,1184,9358962,147581,2016-08-03 00:59:13+00:00
760539183865880579,7056,3323,9358962,147581,2016-08-02 18:14:06+00:00
760521673607086080,3909,1278,9358962,147581,2016-08-02 17:04:31+00:00
760290219849637889,24996,10522,9358962,147581,2016-08-02 01:44:48+00:00
760252756032651264,3693,795,9358962,147581,2016-08-01 23:15:56+00:00
760190180481531904,5330,1641,9358962,147581,2016-08-01 19:07:17+00:00
760153949710192640,0,28,9358962,147581,2016-08-01 16:43:19+00:00
759943073749200896,5512,1924,9358962,147581,2016-08-01 02:45:22+00:00
759846353224826880,6266,1792,9358962,147581,2016-07-31 20:21:02+00:00
759793422261743616,5562,1756,9358962,147581,2016-07-31 16:50:42+00:00
759557299618865152,4388,1100,9358962,147581,2016-07-31 01:12:26+00:00
759447681597108224,7913,2267,9358962,147581,2016-07-30 17:56:51+00:00
759446261539934208,1558,453,9358962,147581,2016-07-30 17:51:13+00:00
759197388317847553,5681,1797,9358962,147581,2016-07-30 01:22:17+00:00
759159934323924993,0,1065,9358962,147581,2016-07-29 22:53:27+00:00
759099523532779520,13582,3804,9358962,147581,2016-07-29 18:53:24+00:00
759047813560868866,6053,1844,9358962,147581,2016-07-29 15:27:55+00:00
758854675097526272,3313,838,9358962,147581,2016-07-29 02:40:28+00:00
758828659922702336,10440,3538,9358962,147581,2016-07-29 00:57:05+00:00
758740312047005698,5365,1496,9358962,147581,2016-07-28 19:06:01+00:00
758474966123810816,3545,911,9358962,147581,2016-07-28 01:31:38+00:00
758467244762497024,4460,2025,9358962,147581,2016-07-28 01:00:57+00:00
758405701903519748,4859,1756,9358962,147581,2016-07-27 20:56:24+00:00
758355060040593408,3142,956,9358962,147581,2016-07-27 17:35:10+00:00
758099635764359168,17642,9107,9358962,147581,2016-07-27 00:40:12+00:00
758041019896193024,2521,338,9358962,147581,2016-07-26 20:47:17+00:00
757741869644341248,6384,3011,9358962,147581,2016-07-26 00:58:34+00:00
757729163776290825,0,7180,9358962,147581,2016-07-26 00:08:05+00:00
757725642876129280,4242,1108,9358962,147581,2016-07-25 23:54:05+00:00
757611664640446465,4281,1003,9358962,147581,2016-07-25 16:21:11+00:00
757597904299253760,0,277,9358962,147581,2016-07-25 15:26:30+00:00
757596066325864448,4058,954,9358962,147581,2016-07-25 15:19:12+00:00
757400162377592832,14101,6292,9358962,147581,2016-07-25 02:20:45+00:00
757393109802180609,5428,1573,9358962,147581,2016-07-25 01:52:43+00:00
757354760399941633,4198,1298,9358962,147581,2016-07-24 23:20:20+00:00
756998049151549440,5856,1829,9358962,147581,2016-07-23 23:42:53+00:00
756939218950160384,6188,1831,9358962,147581,2016-07-23 19:49:07+00:00
756651752796094464,4682,1190,9358962,147581,2016-07-23 00:46:50+00:00
756526248105566208,9679,3287,9358962,147581,2016-07-22 16:28:07+00:00
756303284449767430,3681,1002,9358962,147581,2016-07-22 01:42:09+00:00
756288534030475264,41073,16250,9358962,147581,2016-07-22 00:43:32+00:00
756275833623502848,5959,1402,9358962,147581,2016-07-21 23:53:04+00:00
755955933503782912,6809,2615,9358962,147581,2016-07-21 02:41:54+00:00
755206590534418437,15258,4886,9358962,147581,2016-07-19 01:04:16+00:00
755110668769038337,19667,10147,9358962,147581,2016-07-18 18:43:07+00:00
754874841593970688,0,7216,9358962,147581,2016-07-18 03:06:01+00:00
754856583969079297,6427,2305,9358962,147581,2016-07-18 01:53:28+00:00
754747087846248448,2408,476,9358962,147581,2016-07-17 18:38:22+00:00
754482103782404096,4917,1785,9358962,147581,2016-07-17 01:05:25+00:00
754449512966619136,3493,671,9358962,147581,2016-07-16 22:55:55+00:00
754120377874386944,7364,2153,9358962,147581,2016-07-16 01:08:03+00:00
753655901052166144,5435,1983,9358962,147581,2016-07-14 18:22:23+00:00
753420520834629632,7314,3225,9358962,147581,2016-07-14 02:47:04+00:00
753398408988139520,5337,1723,9358962,147581,2016-07-14 01:19:12+00:00
753375668877008896,7114,2120,9358962,147581,2016-07-13 23:48:51+00:00
753298634498793472,0,5185,9358962,147581,2016-07-13 18:42:44+00:00
753294487569522689,3117,955,9358962,147581,2016-07-13 18:26:16+00:00
753039830821511168,34496,19107,9358962,147581,2016-07-13 01:34:21+00:00
753026973505581056,3641,874,9358962,147581,2016-07-13 00:43:15+00:00
752932432744185856,11721,6275,9358962,147581,2016-07-12 18:27:35+00:00
752917284578922496,6490,1437,9358962,147581,2016-07-12 17:27:23+00:00
752701944171524096,0,2604,9358962,147581,2016-07-12 03:11:42+00:00
752682090207055872,5576,1454,9358962,147581,2016-07-12 01:52:49+00:00
752660715232722944,4065,1418,9358962,147581,2016-07-12 00:27:52+00:00
752568224206688256,5104,2076,9358962,147581,2016-07-11 18:20:21+00:00
752519690950500352,6832,3144,9358962,147581,2016-07-11 15:07:30+00:00
752334515931054080,3580,1006,9358962,147581,2016-07-11 02:51:40+00:00
752309394570878976,0,14855,9358962,147581,2016-07-11 01:11:51+00:00
752173152931807232,5526,1664,9358962,147581,2016-07-10 16:10:29+00:00
751950017322246144,2840,830,9358962,147581,2016-07-10 01:23:49+00:00
751937170840121344,4813,1195,9358962,147581,2016-07-10 00:32:46+00:00
751830394383790080,5420,1782,9359431,147585,2016-07-09 17:28:29+00:00
751793661361422336,5372,2607,9358962,147581,2016-07-09 15:02:31+00:00
751598357617971201,7389,2821,9358962,147581,2016-07-09 02:06:27+00:00
751583847268179968,4089,1001,9358962,147581,2016-07-09 01:08:47+00:00
751538714308972544,4699,1143,9358962,147581,2016-07-08 22:09:27+00:00
751456908746354688,2993,920,9358962,147581,2016-07-08 16:44:23+00:00
751251247299190784,11697,5370,9358962,147581,2016-07-08 03:07:09+00:00
751205363882532864,5886,1659,9358962,147581,2016-07-08 00:04:50+00:00
751132876104687617,4716,1179,9358962,147581,2016-07-07 19:16:47+00:00
750868782890057730,4437,1241,9358962,147581,2016-07-07 01:47:22+00:00
750719632563142656,12220,4572,9358962,147581,2016-07-06 15:54:42+00:00
750506206503038976,4123,1043,9358962,147581,2016-07-06 01:46:38+00:00
750429297815552001,12269,3904,9358962,147581,2016-07-05 20:41:01+00:00
750383411068534784,4254,1038,9358962,147581,2016-07-05 17:38:41+00:00
750381685133418496,666,26,9358962,147581,2016-07-05 17:31:49+00:00
750147208377409536,2897,873,9358962,147581,2016-07-05 02:00:06+00:00
750132105863102464,3349,1174,9359378,147581,2016-07-05 01:00:05+00:00
750117059602808832,4037,1204,9358962,147581,2016-07-05 00:00:18+00:00
750101899009982464,2836,772,9358962,147581,2016-07-04 23:00:03+00:00
750086836815486976,2020,490,9358962,147581,2016-07-04 22:00:12+00:00
750071704093859840,7227,3020,9358962,147581,2016-07-04 21:00:04+00:00
750056684286914561,2946,817,9358962,147581,2016-07-04 20:00:23+00:00
750041628174217216,2951,564,9358962,147581,2016-07-04 19:00:33+00:00
750026558547456000,2519,717,9358962,147581,2016-07-04 18:00:41+00:00
750011400160841729,2996,819,9358962,147581,2016-07-04 17:00:26+00:00
749996283729883136,2819,754,9358962,147581,2016-07-04 16:00:22+00:00
749981277374128128,4766,2270,9358962,147581,2016-07-04 15:00:45+00:00
749774190421639168,4339,1205,9358962,147581,2016-07-04 01:17:51+00:00
749417653287129088,5655,1505,9358962,147581,2016-07-03 01:41:06+00:00
